1544199230699085124,190,1544199230698304891,front_uwb_link,front,A,0.10000000149,0.00126666668802,B,3.98666667938,0.0501555539668,C,4.34000015259,0.000466666679131
1544199231032133993,191,1544199231031361103,front_uwb_link,front,A,0.15000000596,6.66666674078e-05,B,3.86333322525,0.0110222222283,C,4.3233332634,2.22222224693e-05
1544199231365451220,192,1544199231364756107,front_uwb_link,front,A,0.140000000596,6.66666674078e-05,B,3.99333333969,0.0297555550933,C,4.30333328247,0.000155555550009
1544199231698111591,193,1544199231697757005,front_uwb_link,front,A,0.0900000035763,0.000600000028498,B,3.72333335876,0.00542222242802,C,4.38999986649,6.66666674078e-05
1544199232032034259,194,1544199232031359910,front_uwb_link,front,A,0.0599999986589,0.00186666671652,B,3.80333328247,0.0436222217977,C,4.51333332062,0.00482222205028
1544199232365262603,195,1544199232364626884,front_uwb_link,front,A,0.070000000298,0.000250000011874,B,4.04250001907,0.000818750006147,C,4.64499998093,0.0224750004709
1544199232698817223,196,1544199232698085069,front_uwb_link,front,A,0.070000000298,0.000199999994948,B,3.7133333683,0.0256888885051,C,4.7266664505,0.00222222227603
1544199233032200100,197,1544199233031423091,front_uwb_link,front,A,-0.0166666675359,0.00648888899013,B,3.6166665554,0.000688888889272,C,4.76000022888,0.0108666662127
1544199233365452694,198,1544199233364772081,front_uwb_link,front,A,-0.0750000029802,0.00112499995157,B,3.57249999046,0.000968749984168,C,4.91750001907,0.00546874990687
1544199233698838943,199,1544199233698076963,front_uwb_link,front,A,0.019999999553,0.00559999980032,B,3.50999999046,0.000466666679131,C,4.65000009537,0.0420666672289
1544199234032211691,200,1544199234031435012,front_uwb_link,front,A,-0.0333333350718,0.000955555529799,B,3.44666671753,0.00168888887856,C,4.2266664505,0.000288888899377
1544199234365419003,201,1544199234364787101,front_uwb_link,front,A,-0.00999999977648,0.000300000014249,B,3.55999994278,0.0233500003815,C,4.45499992371,0.0101250000298
1544199234698843842,202,1544199234698097944,front_uwb_link,front,A,0.0733333304524,0.00548888882622,B,3.81666660309,0.00335555546917,C,4.41333341599,0.000688888889272
1544199235032378961,203,1544199235031673908,front_uwb_link,front,A,0.140000000596,0.00186666671652,B,3.7866666317,0.00242222216912,C,4.5,0.00139999995008
1544199235365451555,204,1544199235364768028,front_uwb_link,front,A,0.16249999404,0.0030687500257,B,3.66000008583,0.00515000009909,C,4.48250007629,0.0156687498093
1544199235699216538,205,1544199235698612928,front_uwb_link,front,A,0.259999990463,0.000466666679131,B,3.55999994278,0.00079999997979,C,4.40999984741,0.0050666667521
1544199236032617287,206,1544199236031876087,front_uwb_link,front,A,0.283333331347,0.000155555550009,B,3.55666661263,0.000155555550009,C,4.49333333969,0.0122888889164
1544199236365440246,207,1544199236364772081,front_uwb_link,front,A,0.317499995232,0.000718750001397,B,3.39249992371,0.00606874981895,C,4.44000005722,0.0403500013053
1544199236698653542,208,1544199236698040962,front_uwb_link,front,A,0.5,0.000866666669026,B,3.1766667366,0.000822222209536,C,4.72333335876,0.0300222225487
1544199237032049632,209,1544199237031375885,front_uwb_link,front,A,0.550000011921,0.00079999997979,B,3.13666677475,0.000955555529799,C,5.07000017166,0.00526666687801
1544199237365290439,210,1544199237364706039,front_uwb_link,front,A,0.5625,0.000618749996647,B,3.24000000954,0.00414999993518,C,4.38250017166,0.0479187518358
1544199237698170480,211,1544199237697844982,front_uwb_link,front,A,0.583333313465,0.000288888899377,B,2.91000008583,0.0126000000164,C,4.67999982834,0.0914666652679
1544199238031966260,212,1544199238031311988,front_uwb_link,front,A,0.629999995232,0.00139999995008,B,3.1766667366,0.00202222215012,C,4.07666683197,0.00042222221964
1544199238365374483,213,1544199238364763975,front_uwb_link,front,A,0.77999997139,0.00240000011399,B,3.12249994278,0.00141875003465,C,4.76749992371,0.0260187499225
1544199238698830956,214,1544199238698050975,front_uwb_link,front,A,0.819999992847,0.0,B,2.94000005722,0.016799999401,C,4.57666683197,0.0121555551887
1544199239031995949,215,1544199239031373023,front_uwb_link,front,A,0.843333303928,0.000622222200036,B,2.83666658401,0.00748888868839,C,4.41333341599,0.155355557799
1544199239365342126,216,1544199239364713907,front_uwb_link,front,A,0.887499988079,0.000818750006147,B,2.95000004768,0.0178500004113,C,4.26000022888,0.0116999996826
1544199239698131889,217,1544199239697761058,front_uwb_link,front,A,0.88666665554,8.88888898771e-05,B,2.7866666317,0.00388888898306,C,4.28666687012,0.0216222219169
1544199240032127357,218,1544199240031357049,front_uwb_link,front,A,0.97000002861,0.00446666684002,B,2.75999999046,0.00240000011399,C,4.38666677475,0.00148888886906
1544199240365639998,219,1544199240364940881,front_uwb_link,front,A,1.08500003815,0.00242500007153,B,2.66249990463,0.00366874993779,C,4.12750005722,0.0360687486827
1544199240697934816,220,1544199240697619915,front_uwb_link,front,A,1.15999996662,0.000266666669631,B,2.54666662216,0.00142222223803,C,4.13999986649,0.0648000016809
1544199241032236689,221,1544199241031511068,front_uwb_link,front,A,1.22333335876,0.000155555550009,B,2.6099998951,0.0144666666165,C,4.71666669846,0.0829555541277
1544199241365646974,222,1544199241364892959,front_uwb_link,front,A,1.3125,0.00196875003166,B,2.46000003815,0.00215000007302,C,4.18249988556,0.0353187508881
1544199241699145876,223,1544199241698420047,front_uwb_link,front,A,1.40999996662,0.00106666667853,B,2.30999994278,0.00079999997979,C,4.08333349228,0.0131555553526
1544199242032576705,224,1544199242031682014,front_uwb_link,front,A,1.53333330154,0.000288888899377,B,2.24000000954,0.000266666669631,C,3.86333322525,0.00162222224753
1544199242365431970,225,1544199242364773035,front_uwb_link,front,A,1.64750003815,0.010668749921,B,2.07249999046,0.00201874994673,C,4.24749994278,0.132068753242
1544199242698338091,226,1544199242697976112,front_uwb_link,front,A,1.95666670799,0.00282222218812,B,1.98333334923,0.000688888889272,C,4.17333316803,0.0300222225487
1544199243031961498,227,1544199243031367063,front_uwb_link,front,A,2.00666666031,0.000355555559509,B,1.87333333492,0.000355555559509,C,4.38666677475,0.147355556488
1544199243365594296,228,1544199243364907026,front_uwb_link,front,A,2.01749992371,0.00816875044256,B,1.77999997139,0.00115000002552,C,4.25750017166,0.102768748999
1544199243697883251,229,1544199243697603940,front_uwb_link,front,A,2.00333333015,0.00202222215012,B,1.63666665554,0.00042222221964,C,4.75,0.000866666669026
1544199244031933201,230,1544199244031399965,front_uwb_link,front,A,2.13000011444,0.0,B,1.57333338261,0.000688888889272,C,4.60666656494,0.048088889569
1544199244365413760,231,1544199244364811897,front_uwb_link,front,A,2.10750007629,0.000968749984168,B,1.49000000954,0.00130000000354,C,4.30000019073,0.00394999980927
1544199244698827138,232,1544199244698087930,front_uwb_link,front,A,2.2133333683,0.00202222215012,B,1.37000000477,6.66666674078e-05,C,4.14666652679,0.0076222224161
1544199245032094754,233,1544199245031423091,front_uwb_link,front,A,2.51666665077,0.000555555569008,B,1.22000002861,0.000866666669026,C,4.06333351135,0.000355555559509
1544199245365356351,234,1544199245364762067,front_uwb_link,front,A,2.5,0.00065000000177,B,1.17999994755,4.99999987369e-05,C,4.10750007629,0.00106875004712
1544199245698675032,235,1544199245698108911,front_uwb_link,front,A,2.55333328247,0.000822222209536,B,1.11000001431,0.00206666672602,C,4.19666671753,0.000822222209536
1544199246032365929,236,1544199246031744003,front_uwb_link,front,A,2.62333321571,0.00042222221964,B,0.956666648388,0.000622222200036,C,4.19999980927,0.000466666679131
1544199246365483497,237,1544199246364798069,front_uwb_link,front,A,2.67499995232,0.000425000005635,B,0.889999985695,0.000150000007125,C,4.23999977112,0.00034999998752
1544199246698626934,238,1544199246698101997,front_uwb_link,front,A,2.80333328247,0.00468888878822,B,0.790000021458,0.00166666670702,C,4.44999980927,0.0274666659534
1544199247032181769,239,1544199247031626939,front_uwb_link,front,A,2.79333329201,0.00175555550959,B,0.69333332777,0.00115555559751,C,4.33333349228,0.0764222219586
1544199247365581691,240,1544199247364991903,front_uwb_link,front,A,3.2349998951,0.00562500022352,B,0.59500002861,0.00312500004657,C,4.48250007629,0.0877687484026
1544199247699081283,241,1544199247698378086,front_uwb_link,front,A,3.2866666317,0.00675555551425,B,0.469999998808,0.000866666669026,C,4.88999986649,0.00286666676402
1544199248032235123,242,1544199248031413078,front_uwb_link,front,A,3.30666661263,0.00295555545017,B,0.426666676998,0.0110888890922,C,4.55999994278,0.0697999969125
1544199248365807271,243,1544199248365005016,front_uwb_link,front,A,3.51749992371,0.0832187533379,B,0.270000010729,0.00705000013113,C,4.63000011444,0.146549999714
