1543252169040409050,6.16329574585
1543252169052158758,5.39808082581
1543252169061011599,4.56330108643
1543252169070321886,4.49373579025
1543252169080754931,4.98069095612
1543252169099949983,4.84156084061
1543252169103180808,5.60677576065
1543252169113347134,5.81547117233
1543252169123471117,4.42417097092
1543252169134643691,2.47635102272
1543252169144524966,1.36331093311
1543252169153914941,0.250270962715
1543252169165165640,1.08505094051
1543252169200513929,5.25895118713
1543252169216565553,9.2241563797
1543252169217544717,9.50241565704
1543252169234442327,7.6241607666
1543252169253917326,4.07634592056
1543252169271032280,-0.375814050436
1543252169287598798,-6.77579402924
1543252169305283541,-5.0366692543
1543252169321915528,-0.723639070988
1543252169339993812,-0.514944016933
1543252169356330799,-3.01928400993
1543252169375600434,-0.236684039235
1543252169392636326,1.57200598717
1543252169409603676,1.71113598347
1543252169427392429,1.43287599087
1543252169443719781,2.68504595757
1543252169461092963,0.806790947914
1543252169479658486,-1.55841898918
1543252169496518753,-2.39319896698
1543252169531290898,-2.67145895958
1543252169531799647,1.36331093311
1543252169549798140,6.37199115753
1543252169568245433,6.16329574585
1543252169586797831,4.77199602127
1543252169607634858,-1.48885405064
1543252169624645124,-3.57580399513
1543252169639981697,-5.0366692543
1543252169656870923,-4.34101915359
1543252169674423948,-2.11493897438
1543252169691758068,-0.375814050436
1543252169710168278,0.667660951614
1543252169728052032,-3.15841412544
1543252169746379639,-5.24536418915
1543252169769471399,-2.46276402473
1543252169789868375,-1.21059405804
1543252169808419210,-2.11493897438
1543252169825683851,-1.14102900028
1543252169846386139,-1.00189900398
1543252169864184424,-1.14102900028
1543252169881338127,-0.723639070988
1543252169901969478,0.598095953465
1543252169920022033,-0.306249052286
1543252169937252351,0.806790947914
1543252169955402197,-0.0279890429229
1543252169975025113,-0.306249052286
1543252169993430324,-0.0279890429229
1543252170032674540,1.36331093311
1543252170033170945,1.57200598717
1543252170053656879,2.75461101532
1543252170070156783,-0.236684039235
1543252170088855065,0.598095953465
1543252170106162779,0.737225949764
1543252170122513828,1.08505094051
1543252170140814977,1.43287599087
1543252170156727850,0.598095953465
1543252170176303318,-1.34972405434
1543252170194271030,-1.34972405434
1543252170214350663,-2.60189414024
1543252170235674511,-1.28015899658
1543252170253628942,0.250270962715
1543252170272970817,0.458965957165
1543252170290186551,-0.654074013233
1543252170307572077,-0.167119041085
1543252170325177082,2.68504595757
1543252170343325053,3.03287100792
1543252170360984485,0.458965957165
1543252170379357352,-0.0279890429229
1543252170399020319,2.19809103012
1543252170419657867,1.71113598347
1543252170436941466,1.29374599457
1543252170454413502,0.180705949664
1543252170472130746,0.945920944214
1543252170490198718,0.876355946064
1543252170509279968,1.71113598347
1543252170528377886,2.12852597237
1543252170545380496,0.111140958965
1543252170567029656,-0.236684039235
1543252170584749452,-0.793204069138
1543252170603104923,1.36331093311
1543252170620359928,2.54591584206
1543252170639363627,1.43287599087
1543252170657127068,-0.236684039235
1543252170674917489,-2.04537415504
1543252170693359314,-2.67145895958
1543252170713323583,-2.32363414764
1543252170732213167,-2.39319896698
1543252170747838281,-2.32363414764
1543252170766673490,-0.654074013233
1543252170787218799,0.737225949764
1543252170804772293,0.528530955315
1543252170821809747,0.319835960865
1543252170840326051,1.85026597977
1543252170858153399,2.12852597237
1543252170876525953,-0.0975540429354
1543252170895239548,-1.76711404324
1543252170913647519,-1.48885405064
1543252170935242409,-1.28015899658
1543252170954652877,-2.67145895958
1543252170973386264,-4.4801492691
1543252170993052721,-2.18450403214
1543252171016728178,-1.00189900398
1543252171032595479,-0.0279890429229
1543252171050498295,0.667660951614
1543252171066216013,-2.32363414764
1543252171085892990,-4.96710395813
1543252171100191806,-4.13232421875
1543252171119014359,-3.64536905289
1543252171134713119,-3.50623893738
1543252171152440102,-4.27145385742
1543252171168738131,-5.52362394333
1543252171187889121,-4.89753913879
1543252171204244076,-4.06275892258
1543252171222639547,-1.34972405434
1543252171238809868,-0.654074013233
1543252171256035915,-2.88015413284
1543252171278097835,-6.01057910919
1543252171298822154,-7.2627491951
1543252171318507100,-5.94101381302
1543252171337848923,-6.28883886337
1543252171355360803,-7.12361907959
1543252171375913559,-6.56709909439
1543252171396065328,-6.01057910919
1543252171414392934,-1.07146406174
1543252171434268818,-1.28015899658
1543252171451334553,-6.77579402924
1543252171468454351,-7.68013906479
1543252171486092115,-7.12361907959
1543252171503588891,-6.42796897888
1543252171521197020,-4.89753913879
1543252171538457390,-4.75840902328
1543252171555464480,-5.0366692543
1543252171573027661,-7.74970388412
1543252171590725895,-8.44535446167
1543252171613273906,-8.37578868866
1543252171632093543,-7.95839881897
1543252171651414376,-6.7062292099
1543252171667691207,-2.11493897438
1543252171685603606,-3.78449892998
1543252171703816213,-7.88883399963
1543252171722144133,-7.8192691803
1543252171740000178,-7.68013906479
1543252171758204556,-9.90621948242
1543252171776228101,-9.76708889008
1543252171794341229,-8.02796363831
1543252171814017269,-5.5931892395
1543252171834130288,-1.62798404694
1543252171855225335,-0.306249052286
1543252171869381390,-1.55841898918
1543252171887586758,-1.07146406174
1543252171905030460,2.75461101532
1543252171924106242,6.02416610718
1543252171941531976,1.91983091831
1543252171958749377,2.12852597237
1543252171977027661,2.82417607307
1543252171994781780,1.91983091831
1543252172012962616,1.08505094051
1543252172035204639,1.78070092201
1543252172052102041,2.68504595757
1543252172069282151,-3.43667411804
1543252172087091582,-4.41058397293
1543252172104517316,-2.46276402473
1543252172123414088,-2.94971895218
1543252172142650911,-2.04537415504
1543252172160508675,1.71113598347
1543252172178725292,0.250270962715
1543252172197560137,-7.61057424545
1543252172223976576,-6.49753427505
1543252172240989655,-4.13232421875
1543252172258658357,-5.87144899368
1543252172275958883,-3.92362904549
1543252172294762947,-3.36710906029
1543252172313282532,-7.68013906479
1543252172331361181,-10.3236093521
1543252172348912592,-6.08014392853
1543252172367042960,-3.99319410324
1543252172386232283,-2.39319896698
1543252172420285472,0.737225949764
1543252172437702456,-3.15841412544
1543252172439192973,-8.9323091507
1543252172459806771,-8.30622386932
1543252172477934951,-1.21059405804
1543252172490818093,-0.514944016933
1543252172502433895,-1.41928899288
1543252172514138082,1.01548600197
1543252172526928516,1.36331093311
1543252172538426923,0.0415759570897
1543252172549502414,-0.514944016933
1543252172561166028,-0.793204069138
1543252172572474487,-0.306249052286
1543252172583610342,-7.12361907959
1543252172595369529,-4.13232421875
1543252172607232622,8.31981086731
1543252172618451550,16.1110916138
1543252172630331466,14.4415311813
1543252172641797320,1.78070092201
1543252172653152185,0.528530955315
1543252172668223446,6.99807596207
1543252172685230275,9.98937129974
1543252172696954202,8.18068122864
1543252172708259484,7.20677089691
1543252172719090809,6.16329574585
1543252172729578072,4.84156084061
1543252172742015330,5.39808082581
1543252172753245612,7.27633619308
1543252172763541418,8.04155063629
1543252172775735447,3.24156594276
1543252172788077185,1.08505094051
1543252172800350901,0.111140958965
1543252172812741753,0.250270962715
1543252172826635414,1.57200598717
1543252172840461886,2.26765584946
1543252172853982423,2.82417607307
1543252172867122752,3.31113100052
1543252172880354331,2.05896091461
1543252172892006122,0.876355946064
1543252172905426034,-1.55841898918
1543252172916763347,-2.39319896698
1543252172927640869,-1.97580909729
